census_no,school_name,school_address,province,district,zone,education_division,school_type,category
23038,ELLAWALA PAHALAGAMA V.,"PAHALAGAMA, ELLAWALA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,3.Type2,provincial
23039,KARADANA JUNIOR SCHOOL,KARADANA,Sabaragamuwa,91.Ratnapura,Ratnapura,Eheliyagoda,4.Type3,provincial
23040,AMUHENKANDA SRI WIMALASARA M. V.,"THSLSWITIYA, PARAKADUWA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,2.1C,provincial
23041,POHORABHAWA M.V.,"POHORABAWA, PARAKADUWA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,2.1C,provincial
23042,WEST MUDUNKOTUWA V.,KIRIELLA,Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,3.Type2,provincial
23043,BODIMALUWA V.,"BODIMALUWA, PARAKADUWA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,4.Type3,provincial
23044,MATUWAGALA V.,"MATUWAGALA, KIRIELLA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,3.Type2,provincial
23045,THALAWITIYA SIRISAMAN V.,EHELIYAGODA,Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,3.Type2,provincial
23046,MUDUNKOTUWA EAST V.,PARAKADUWA,Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,3.Type2,provincial
23047,RATNAPURA SIRISAMANPURA V.,KARANDANA,Sabaragamuwa,91.Ratnapura,Ratnapura,Eheliyagoda,4.Type3,provincial
23049,DIKDENIYA V.,"DIKDENIYA, PARAKADUWA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,3.Type2,provincial
23050,KALUWAWALATHANNA V.,"KALUWAWATHANNA, ELLAGAWA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,4.Type3,provincial
23051,KIRIELLA SRI DEWARAKKITHA PRIMARY SCHOOL,"IDANGODA, KIRIELLA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,4.Type3,provincial
23055,NUGADANDA BHADRAWATHIE V.,"NUGADANDA, KALATUWAWA",Sabaragamuwa,91.Ratnapura,Ratnapura,Eheliyagoda,4.Type3,provincial
23056,HANDURUKANDA V.,KIRIELLA,Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,4.Type3,provincial
23057,PARAKADUWA PRIMARY SCHOOL,PARAKADUWA,Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,4.Type3,provincial
23058,MENERIPITIYA V.,"GALAHITIYA, PARAKADUWA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,4.Type3,provincial
23059,LELLAGODA SRI SUMANATHISSA V.,"MILLAWITIYA, KURUVITA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,3.Type2,provincial
23063,SRIPADA MADYA M. V.,"PALABADDALA, RATNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Sri Pada,1.1AB,provincial
23064,MALWALA NAWODYA M. V.,"MALWALA JUNCTION, MALWALA, RATHNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Sri Pada,1.1AB,provincial
23065,RATNAPURA SRI SUMANA M. V.,"MUDDUWA, RATNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Ratnapura,2.1C,provincial
23066,RATNAPURA SEEVALEE M.V.,"A.C.ATIGALA MW, RATHNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Ratnapura,2.1C,provincial
23067,RATNAPURA ST. LUKE'S COLLEGE,RATNAPURA,Sabaragamuwa,91.Ratnapura,Ratnapura,Ratnapura,2.1C,provincial
23069,VIDYARAJA V.,"BATUGEDARA, RATNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Ratnapura,2.1C,provincial
23070,RATNAPURA DHARMAPALA M.V.,RATNAPURA,Sabaragamuwa,91.Ratnapura,Ratnapura,Ratnapura,2.1C,provincial
23071,RATHNAPURA ROYAL COLLEGE,"GATANGAMA, RATHNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Ratnapura,2.1C,provincial
23072,GILIMALE SAMANALA V.,"GILIMALE, RATHNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Sri Pada,3.Type2,provincial
23073,RATHGAMA V.,GALLALLA RATHNAPURA,Sabaragamuwa,91.Ratnapura,Ratnapura,Sri Pada,4.Type3,provincial
23074,PUNCHIGAMA SIDUHATH V.,GALABADA GALLALLA,Sabaragamuwa,91.Ratnapura,Ratnapura,Sri Pada,3.Type2,provincial
23075,THIRIWANAKETIYA V.,"THIRIWANAKETIYA, RATHNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Ratnapura,3.Type2,provincial
23076,RATNAPURA DHARMARAJA V.,GODIGAMUWA RATNAPURA,Sabaragamuwa,91.Ratnapura,Ratnapura,Ratnapura,3.Type2,provincial
23077,KUDAAWA V.,"RATHGANGA, KUDAWA",Sabaragamuwa,91.Ratnapura,Ratnapura,Sri Pada,3.Type2,provincial
23078,NILWALA V.,NILWALA KUDAWA RATHNAPURA,Sabaragamuwa,91.Ratnapura,Ratnapura,Sri Pada,4.Type3,provincial
23079,RATHTHURUGALA V.,RATHTHURUGALA GIRIMALE,Sabaragamuwa,91.Ratnapura,Ratnapura,Sri Pada,3.Type2,provincial
23080,ETHOYA SARASAVI V.,"ETHOYA, RATHNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Ratnapura,3.Type2,provincial
23081,ETHTHOTA V.,ETHTHOTA GALLALLA RATHNAPURA,Sabaragamuwa,91.Ratnapura,Ratnapura,Sri Pada,4.Type3,provincial
23082,HELAKANDA V.,GALLALLA,Sabaragamuwa,91.Ratnapura,Ratnapura,Sri Pada,4.Type3,provincial
23083,LIYANDAWELA V.,"GILIMALE, RATNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Sri Pada,4.Type3,provincial
23084,KETAWALA V.,"KETAWALA, GILIMALE",Sabaragamuwa,91.Ratnapura,Ratnapura,Sri Pada,3.Type2,provincial
23089,RATHNAPURA MIHIDU V.,RATHNAPURA,Sabaragamuwa,91.Ratnapura,Ratnapura,Ratnapura,2.1C,provincial
23091,MEEHITIYA V.,"MALWALA, RATHNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Sri Pada,4.Type3,provincial
23093,ERATHNA M. V.,"ERATHNA, KURUVITA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,2.1C,provincial
23095,PATHAGAMA M. V.,"PATHAGAMA, KURUVITA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,2.1C,provincial
23096,TEPPANAWA KUMARA M.V.,"MADAGAMA, TEPPANAWA, KURUVITA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,2.1C,provincial
23097,DODAMPE SRI RAHULA M.V.,"MILLAKADE, DODAMPE, RATNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,2.1C,provincial
23098,BATUHENA M. V.,"HIDELLANA, RATHNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Ratnapura,2.1C,provincial
23099,SUMANA SAMAN M.V.,"DEWALAYAGAWA, RATNAPURA.",Sabaragamuwa,91.Ratnapura,Ratnapura,Ratnapura,2.1C,provincial
23100,SUDAGALA SRI RAHULA V.,KURUVITA,Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,3.Type2,provincial
23101,EKNALIGODA V.,KURUVITA,Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,3.Type2,provincial
23102,RATHNAPURA KANDANGODA V.,KURUVITA,Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,3.Type2,provincial
23103,KAHANGAMA BAUDDHA M.V.,"KAHANGAMA, RATNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Ratnapura,2.1C,provincial
23105,KOSGALA V.,"KAHANGAMA, RATHNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,3.Type2,provincial
23106,KOSPALAWINNA V.,RATHNAPURA,Sabaragamuwa,91.Ratnapura,Ratnapura,Ratnapura,3.Type2,provincial
23107,BATATHOTA V.,"BATATHOTA, KURUVITA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,3.Type2,provincial
23108,RATNAPURA MANDADENIYA V.,"DODAMPE, RATNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,3.Type2,provincial
23109,MALANKANDA V.,"HIDALLANA, RATNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Ratnapura,3.Type2,provincial
23110,M.WATHTHAKANDA V.,"BATATHOTA, KURUVITA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,4.Type3,provincial
23111,THUNANDAHENA V.,"THUNANDAHENA DODAMPE, RATHNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,3.Type2,provincial
23112,RATNAPURA PAHALAGAMA BAUDDHA V.,"THEPPANAWA, KURUVITA, RATNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,3.Type2,provincial
23113,SRI SARANAJOTHI THISSA V.,"DEVIPAHALA, KURUWAITA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,3.Type2,provincial
23114,WALANDURA DHARMAPALA V.,"WALANDURA, KURUVITA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,3.Type2,provincial
23115,HALPE UPANANDA V.,"DODAMPE, RATHNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,4.Type3,provincial
23116,ANANDA V.,"HIDELLANA, RATHNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Ratnapura,3.Type2,provincial
23117,GALUKAGAMA V.,"GALUKAGAMA, HIDELLANA, RATNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,3.Type2,provincial
23118,PALADENIYA V.,"ERATHNE, KURUVITA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,4.Type3,provincial
23119,MURUTHTHETTUWA KANDA V.,"ERATHNE, KURUWATA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,4.Type3,provincial
23120,WATHUYAYA SRI SUMANA V.,"WATHUYAYA, KURUVITA",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,3.Type2,provincial
23121,HIGGASWATTA K.V.,KURUVITA,Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,4.Type3,provincial
23122,LASSAKANDA V.,"ERATNE, KURUVITA.",Sabaragamuwa,91.Ratnapura,Ratnapura,Kuruwita,4.Type3,provincial
23124,GALLELLA M.V.,"GALLELLA,RATNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Sri Pada,2.1C,provincial
23125,BABARABOTUWA WIJAYABA M. V.,"WEWALWATHTHA , RATHNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Sri Pada,2.1C,provincial
23126,PELMADULLA DARMALOKA M. V.,PELMADULLA,Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,1.1AB,provincial
23127,DIPPITIGALA M.V.,DIPPITIGALA LELLOPITIYA,Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,3.Type2,provincial
23128,MARAPANA M. V.,MARAPANA,Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,3.Type2,provincial
23129,GONAKUMBURA M.V.,"GONAKUMBURA, RATHNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,2.1C,provincial
23130,AMUNUTHANNA SINHALA K.V.,"AMUNUTHANNA , GALLALLA, RATHNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Sri Pada,4.Type3,provincial
23131,NIRALGAMA V.,"NIRALGAMA, RATHNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,3.Type2,provincial
23132,BULUGAHATHENNA M.V.,"PANAGAMA, DELA",Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,2.1C,provincial
23133,GAIRANAGAMA V.,GURUBEVILAGAMA BALANGODA,Sabaragamuwa,91.Ratnapura,Ratnapura,Sri Pada,3.Type2,provincial
23134,PERALANDA V.,"PAHALAHAKAMUWA, RATHNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,3.Type2,provincial
23135,WELIMALUWA V.,PATHULPANA-LELLOPITIYA,Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,3.Type2,provincial
23136,SRI RAHULA M.V.,LELLOPITIYA,Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,2.1C,provincial
23137,BATEWELA V.,BATEWELA WEWALWATHTHA,Sabaragamuwa,91.Ratnapura,Ratnapura,Sri Pada,3.Type2,provincial
23138,PELMADULLA MAHINDA V.,PELMADULLA,Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,3.Type2,provincial
23139,PATHAKADA BAUDDHA M.V.,"PATHAKADA, PELMADULLA",Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,2.1C,provincial
23140,SRI GNANANANDA M. V.,"KAMARANGAPITIYA, PELMADULLA",Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,2.1C,provincial
23142,MORATOTA V.,"MORATOTA, OPANAYAKA",Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,3.Type2,provincial
23143,PANAWANNA DHARMARAMA V.,KAHAWATTA,Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,3.Type2,provincial
23144,VIDYADEEPA V.,PELMADULLA,Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,2.1C,provincial
23145,SRI ABHAYATISSA UIDYALAYA,"BERENDUWA, LELLOPITIYA",Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,3.Type2,provincial
23146,T.B.WEERASEKARA V.,"MIDALANA, PELMADULLA",Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,3.Type2,provincial
23147,RATNAPURA DOMBAGASWINNA V.,"SANNASGAMA, LELLOPITIYA",Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,4.Type3,provincial
23148,PRAGANADHEERA V.,"PANAWENNA SOUTH, KAHAWATHTHA",Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,3.Type2,provincial
23151,BANAGODA V.,"GALLELLA, RATHNAPURA",Sabaragamuwa,91.Ratnapura,Ratnapura,Ratnapura,3.Type2,provincial
23153,THAKSHILA MODEL PRIMARY SCHOOL,"IHALAHAKAMUWA, RATNAPURA.",Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,4.Type3,provincial
23157,WEWELWATHTHA V.,WEWALWATHTHA,Sabaragamuwa,91.Ratnapura,Ratnapura,Sri Pada,4.Type3,provincial
23158,HETTIKANDA V.,RATHNAPURA,Sabaragamuwa,91.Ratnapura,Ratnapura,Sri Pada,4.Type3,provincial
23160,SRI BODHI V.,"MORATHOTA, PALMADULLA",Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,4.Type3,provincial
23162,SRI ANANDA V.,"KUTTAPITIYA, PELMADULLA",Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,3.Type2,provincial
23163,PAGNARATHANA V.,"KATTANGE, KAHAWATHTHA",Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,4.Type3,provincial
23164,BOPITIYA V.,PELMADULLA,Sabaragamuwa,91.Ratnapura,Ratnapura,Pelmadulla,3.Type2,provincial
23166,BALANGODA SRI BUDDHA JAYANTHI M.M.V.,BALANGODA,Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,1.1AB,provincial
23167,SRI SHARIPUTHRA M.V.,"IMBULPE, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,2.1C,provincial
23168,UDAGAMA M.V.,"PINNAWALA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,1.1AB,provincial
23169,MORAHELA BANDARANAYAKA M.V.,"MORAHELA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,2.1C,provincial
23170,RATHMALAWINNA M.V.,"RATHMALAWINNA, BALANGODA.",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,2.1C,provincial
23171,BELIHULOYA DAMMARATHANA M.V.,BELIHULOYA,Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,2.1C,provincial
23172,ATAWAKWALA SRI RATHANAPALA V.,"PINNAWALA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,3.Type2,provincial
23173,IHALAGALAGAMA V.,"IHALAGALAGAMA, BELIHULOYA",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,3.Type2,provincial
23174,EGODA WALEBODA V.,"EGODA WALEBODA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,3.Type2,provincial
23176,GETAARALUVA V.,BALANGODA,Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,3.Type2,provincial
23177,GURUBAWILA V.,"PINNAWALA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,3.Type2,provincial
23178,PUWAKGAHAWELA.VIDYALAYA,"PUWAKGAHAWELA, BELIHULOYA",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,3.Type2,provincial
23179,MADDEGAMA SIRI PIYARATHANA V.,"PAMBAGOLLA, PINNAWALA, BALANGODA.",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,3.Type2,provincial
23180,NELLIWALA V.,"NELLIWALA, PINNAWALA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,3.Type2,provincial
23182,HATHARABAGE VIDYALAYA,"HATHARABAGE, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,3.Type2,provincial
23183,HITUWALA DHARMASENA V.,"PINNAWALA, BALANGODA.",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,3.Type2,provincial
23184,KEERAPATHDENIYA V.,"KANATHIRIYANWELA, PINNAWALA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,3.Type2,provincial
23185,MEGODA WALEBODA V.,"WALEBODA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,4.Type3,provincial
23187,SHASTRALANKARA V.,"ALUTNUWARA, IMBULPE.",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,3.Type2,provincial
23188,IBMULPE USBIM VIYAPARA V.,"PASSARAMULLA, IMBULPE",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,3.Type2,provincial
23189,UDAGAMA P.V.,"PINNAWALA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,4.Type3,provincial
23190,ULUPITIYA V.,"ULUPITIYA, HATARABAGE, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,4.Type3,provincial
23191,KARAGASTHALAWA M.V.,"KARAGASTHALAWA, BELIHULOYA.",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,1.1AB,provincial
23194,KUMBALMULLA V.,"MORAHALA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,4.Type3,provincial
23196,PALLEWELA GAMINI VIDYALAYA,"PALLEWELA, PINNAWALA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,4.Type3,provincial
23199,MADDEGAMA MAYADUNNA V.,"MADDEGAMA, PINNAWALA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,4.Type3,provincial
23200,MAMALGAHA V.,"MAMALGAHA, IMBULPE, BALANGODA.",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,4.Type3,provincial
23201,MUTHTHETTUWEGAMA V.,BELIHULOYA,Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,3.Type2,provincial
23202,MORAHALA P.V.,"MORAHALA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,4.Type3,provincial
23203,DENAGAMA V.,"DENAGAMA, IMBULPE",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,4.Type3,provincial
23204,LANDUYAYA V.,"IHALAGALAGAMA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,3.Type2,provincial
23206,SRI SUMANADEVA V.,"MEGODA WALEBODA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,4.Type3,provincial
23208,THORAWELAKANDA V.,"MEGODA WALEBODA, BALANGODA.",Sabaragamuwa,91.Ratnapura,Balangoda,Imbulpe,3.Type2,provincial
23210,ELLEPOLA M.V.,"ELLEPOLA, BALANGODA.",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,3.Type2,provincial
23211,MEDDEKANDA M.V.,"MEDDEKANDA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,2.1C,provincial
23212,DAMAHANA M.V.,"DAMAHANA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,2.1C,provincial
23213,THUMBAGODA ST. AGNAS B.M.V.,THUMBAGODA,Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,1.1AB,provincial
23214,BALANGODA VIDYALOKA M.V.,"OLD RODA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,1.1AB,provincial
23215,KALTHOTA ROHANA V.,"KALTHOTA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,3.Type2,provincial
23216,MEDABEDDA KAWANTHISSA V.,"MEDABEDDA, KALTHOTA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,3.Type2,provincial
23217,KALTHOTA DAKUNU IWURA V.,"WELIPATHAYAYA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,3.Type2,provincial
23218,HOPEWELL V.,"KIRIMATITANNA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,3.Type2,provincial
23219,GODAKUMBURA IMBULAMURA V.,"MAHAWALATHENNA, BALANGODA.",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,3.Type2,provincial
23220,BALANGODA KUMARA V.,BALANGODA,Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,4.Type3,provincial
23221,BULATHGAMA V.,"BULATHGAMA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,3.Type2,provincial
23222,BOWATHTHA V.,"WIKILIYA, BALANGODA.",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,4.Type3,provincial
23223,MASSENNA SRI WAJIRAGNANA V.,"MASSENNA, BALANGODA.",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,3.Type2,provincial
23224,RASSAGALA V.,"RSSAGALA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,3.Type2,provincial
23225,WATAWALA V.,"MULGAMA, BALANGODA.",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,4.Type3,provincial
23226,SRI NARADA M.V.,"WIKILIYA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,2.1C,provincial
23227,GAWARANHENA V.,"GAWARANHENA, BALANGODA.",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,3.Type2,provincial
23229,MADABEDDA M.V.,"MADABEDDA, KALTHOTA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,2.1C,provincial
23230,MULGAMA VIDYALAYA,"MULGAMA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,4.Type3,provincial
23231,MOLAMURA V.,"MOLAMURA, RAJAWAKA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,4.Type3,provincial
23232,WELIPATHAYAYA M.V.,"WELIPATHAYAYA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,1.1AB,provincial
23234,DIYAVINNA V.,"HANDAGIRIYA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,3.Type2,provincial
23235,WELANGE VIDYALAYA,"THALAKOLAHINNA, BALANGODA.",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,3.Type2,provincial
23236,KIRIMATITANNA V.,"KIRIMATITANNA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,3.Type2,provincial
23237,PETTIGALA V.,"PETTIGALA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,4.Type3,provincial
23238,KAHATAPITIYA HAPUGAHAKUMBURA V.,"HAPUGAHAKUMBURA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,3.Type2,provincial
23239,MAHAWALATHENNA V.,"MAHAWALATHENNA, BALANGODA.",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,3.Type2,provincial
23240,MAWELA VIDYALAYA,"THALAKOLAHINNA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,4.Type3,provincial
23241,THANJANTHENNA V.,"THANJANTHENNA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,3.Type2,provincial
23242,RAJAWAKA V.,"RAJAWAKA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,2.1C,provincial
23243,SAMANPURA SIDDHARTHA V.,"DURAKANDA, RASSAGALA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,3.Type2,provincial
23244,THALANGAMA V.,"ELLEPOLA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,4.Type3,provincial
23245,KOONGAHAMANKADA V.,"WELIPOTAYAYA, BALANGODA",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,3.Type2,provincial
23246,SAMANALAWATHTHA V.,"SAMANALAWATHTHA, RASSAGALA, BALANGODA.",Sabaragamuwa,91.Ratnapura,Balangoda,Balangoda,3.Type2,provincial
23248,RATHNALOKA MAHA VIDYALAYA,RAKWANA.,Sabaragamuwa,91.Ratnapura,Embilipitiya,Godakawela,1.1AB,provincial
23249,GODAKAWELA KULARATHNA CENTRAL COLLEGE,GODAKAWELA,Sabaragamuwa,91.Ratnapura,Embilipitiya,Godakawela,1.1AB,provincial
23250,MADAMPE VIJAYA MAHA VIDYALAYA,ATAKALAMPANNA,Sabaragamuwa,91.Ratnapura,Embilipitiya,Godakawela,2.1C,provincial
23251,HIRAMADAGAMA MAHA VIDYALAYA,"HIRAMADAGAMA, KAHAWATHTHA",Sabaragamuwa,91.Ratnapura,Embilipitiya,Godakawela,2.1C,provincial
23252,BIBILEGAMA MAHA VIDYALAYA,"HAPUGASTHENNA, GODAKAWELA",Sabaragamuwa,91.Ratnapura,Embilipitiya,Godakawela,2.1C,provincial
23253,ALPITIYA SRI SIDDHARTHA MAHA VIDYALAYA,ALPITIYA GODAKAWELA,Sabaragamuwa,91.Ratnapura,Embilipitiya,Godakawela,3.Type2,provincial
23254,EMATIYAGODA VIDYALAYA,"EMATIYAGODA, GODAKAWELA",Sabaragamuwa,91.Ratnapura,Embilipitiya,Godakawela,4.Type3,provincial
23255,KOTAKETHANA VIDYALAYA,KAHAWATTHA,Sabaragamuwa,91.Ratnapura,Embilipitiya,Godakawela,3.Type2,provincial
23257,PANAWALA VIDYALAYA,ATAKALANPANNA,Sabaragamuwa,91.Ratnapura,Embilipitiya,Godakawela,3.Type2,provincial
23258,PELAWATHTHA VIDYALAYA,"GALAHITIYA, GODAKAWELA.",Sabaragamuwa,91.Ratnapura,Embilipitiya,Godakawela,4.Type3,provincial
